link,keywords,keyphrase,popular words
https://futurice.com/blog/lsc-laughter-and-learning-in-lisbon,"['project', 'workshop', 'successfull', 'lean', 'lisbon']","['lean service', 'successful projects', 'productized team', 'discover lean']","[('\xa0', 12), ('\n', 12), ('productized', 8), ('service', 6), ('canvas', 6), ('lisbon', 5), ('year', 4), ('conference', 4), ('lean', 4), ('day', 4)]"
https://futurice.com/blog/how-to-do-brand-design-the-lean-way,"['brand', 'marketing', 'lean', 'consult', 'successful']","['design lean', 'design business', 'branding marketing', 'process branding']","[('brand', 12), ('design', 10), ('\xa0', 8), ('work', 5), ('service', 5), ('creation', 4), ('sprint', 4), ('canvas', 4), ('lean', 3), ('year', 3)]"
https://futurice.com/blog/using-cycle-dot-js-to-view-real-time-satellite-test-data,"['cubesat', 'rxjs', 'cyclejs', 'satellite', 'websocketdata']","['satellite tests', 'cubesat specifically', 'satellite test', 'ii cubesat']","[('=', 64), ('>', 56), ('\n    ', 42), ('datum', 41), ('\n        ', 37), ('use', 24), ('new', 23), ('graph', 22), ('time', 21), ('stream', 21)]"
https://futurice.com/blog/why-i-wouldnt-hire-donald-knuth,"['interviewer', 'interview', 'programmer', 'perfectionist', 'knuth']","['interviewing developers', 'developer interview', 'interview donald', 'interviewer relevant']","[('language', 8), ('donald', 7), ('knuth', 7), ('developer', 5), ('look', 5), ('interview', 4), ('spend', 3), ('thing', 3), ('algorithm', 3), ('design', 3)]"
https://futurice.com/blog/augmented-and-virtual-reality-part-2,"['vr', 'oculus', 'augment', 'physical', 'portability']","['vr ar', 'ar vr', 'vr experience', 'vr challenges']","[('vr', 13), ('experience', 12), ('device', 12), ('\xa0', 12), ('virtual', 11), ('controller', 11), ('year', 10), ('solution', 9), ('technology', 8), ('high', 8)]"
https://futurice.com/blog/augmented-and-virtual-reality-part-1,"['vr', 'oculus', 'augment', 'ar', 'technology']","['vr ar', 'ar vr', 'augmented virtual', 'vr technology']","[('vr', 22), ('\xa0', 15), ('device', 13), ('technology', 9), ('ar', 8), ('space', 8), ('power', 7), ('high', 7), ('end', 7), ('need', 7)]"
https://futurice.com/blog/7-design-principles-for-iot,"['iot', 'device', 'design', 'principle', 'sensor']","['iot designing', 'designing iot', 'iot design', 'principles iot']","[('solution', 25), ('design', 24), ('iot', 19), ('user', 17), ('need', 14), ('context', 12), ('datum', 11), ('service', 8), ('new', 8), ('world', 8)]"
https://futurice.com/blog/futurice-and-startups-a-new-approach,"['venture', 'futurice', 'innovation', 'business', 'energy']","['futurice startups', 'futurice energy', 'startups corporate', 'ventures easy']","[('business', 10), ('futurice', 7), ('startup', 7), ('new', 7), ('digital', 7), ('work', 6), ('customer', 5), ('solution', 5), ('solar', 4), ('energy', 4)]"
https://futurice.com/blog/small-is-beautiful-an-introduction-to-tribe-four,"['tribe', 'tribe', 'small', 'futurice', 'satisfaction']","['tribe smallest', 'smallest tribe', 'introduction tribe', 'working tribe']","[('tribe', 11), ('small', 6), ('work', 6), ('\n', 5), ('futurice', 4), ('book', 3), ('like', 3), ('people', 3), ('team', 3), ('international', 3)]"
https://futurice.com/blog/building-digital-ecosystems-in-a-large-enterprise,"['agile', 'innovate', 'organisation', 'digital', 'volunteer']","['digital ecosystems', 'digital ecosystem', 'enterprise digital', 'innovation digital']","[('digital', 16), ('ecosystem', 14), ('enterprise', 12), ('\xa0', 11), ('new', 9), ('service', 9), ('lean', 7), ('build', 6), ('transformation', 6), ('create', 6)]"
https://futurice.com/blog/from-it-factories-to-digital-ecosystems-transforming-the-german-enterprise,"['factory', 'factory', 'export', 'manufacture', 'germany']","['german industry', 'german economy', 'factories digital', 'german enterprises']","[('digital', 25), ('factory', 24), ('product', 17), ('enterprise', 16), ('new', 13), ('company', 10), ('service', 10), ('german', 9), ('create', 9), ('global', 7)]"
https://futurice.com/blog/the-importance-of-vision-mastering-continuity-and-change,"['vision', 'enterprise', 'strategic', 'agile', 'lean']","['company vision', 'enterprise vision', 'vision lean', 'vision leaner']","[('vision', 24), ('company', 10), ('core', 8), ('change', 7), ('future', 7), ('lean', 6), ('need', 6), ('enterprise', 5), ('work', 5), ('organization', 5)]"
https://futurice.com/blog/adobe-xd-the-new-hope,"['sketch', 'tool', 'adobexd', 'prototype', 'ui']","['sketch tool', 'sketch users', 'tools designers', 'sketch taking']","[('xd', 19), ('design', 15), ('adobe', 12), ('tool', 12), ('feature', 9), ('come', 9), ('time', 9), ('mode', 8), ('prototyping', 7), ('designer', 6)]"
https://futurice.com/blog/15-global-platform-players-tech-stacks,"['platform', 'infrastructure', 'stakeholder', 'enterprise', 'marketplace']","['platform business', 'platform ecosystems', 'platform businesses', 'business platform']","[('platform', 39), ('industry', 16), ('business', 15), ('customer', 13), ('e.g.', 13), ('tech', 12), ('idea', 11), ('market', 10), ('start', 10), ('model', 9)]"
https://futurice.com/blog/leading-culture-change-means-changing-yourself-before-others,"['culture', 'cultural', 'leadership', 'innovation', 'change']","['change culture', 'changing culture', 'culture change', 'fix culture']","[('change', 24), ('new', 20), ('way', 15), ('culture', 14), ('people', 13), ('work', 10), ('team', 10), ('experience', 8), ('action', 7), ('organization', 7)]"
https://futurice.com/blog/what-are-bright-futures-made-of,"['future', 'future', 'prophecy', 'foresee', 'utopia']","['futures thinking', 'future thinking', 'creating future', 'modern futures']","[('future', 24), ('new', 6), ('idea', 5), ('like', 4), ('thinking', 4), ('approach', 4), ('method', 4), ('trend', 4), ('cookie', 4), ('kind', 3)]"
https://futurice.com/blog/the-next-step-for-reactive-android-programming,"['rxjava', 'reactive', 'migrate', 'observable', 'android']","['reactive android', 'rxjava reactive', 'migration rxjava', 'rxjava android']","[('rxjava', 31), ('2', 16), ('backpressure', 15), ('reactive', 13), ('use', 13), ('operator', 12), ('flowable', 11), ('support', 11), ('time', 10), ('write', 10)]"
https://futurice.com/blog/payroll-system-in-blockchain,"['blockchain', 'blockchain', 'blockchainy', 'payroll', 'industry']","['industry blockchain', 'technology blockchain', 'org blockchain', 'blockchain pioneers']","[('blockchain', 42), ('contract', 19), ('open', 16), ('software', 15), ('time', 14), ('people', 13), ('ethereum', 12), ('source', 12), ('control', 12), ('elf', 12)]"
https://futurice.com/blog/innovation-paralysis-the-biggest-threat-to-big-business,"['guitar', 'guitarist', 'musician', 'musician', 'riff']","['playing guitar', 'pick guitar', 'guitarist stuck', 'guitarist honest']","[('\xa0', 16), ('company', 9), ('play', 8), ('thing', 7), ('need', 6), ('creative', 6), ('allow', 6), ('time', 6), ('feel', 6), ('business', 5)]"
https://futurice.com/blog/futuwear-final-proto,"['wearable', 'futuwear', 'clothing', 'posture', 'sensor']","['prototype futuwear', 'wearable technology', 'functioning wearable', 'futuwear development']","[('sensor', 12), ('shirt', 10), ('resistor', 9), ('futuwear', 8), ('user', 8), ('stretch', 8), ('final', 7), ('prototype', 7), ('measure', 7), ('yarn', 7)]"
https://futurice.com/blog/shared-belief-values-and-behaviour-equals-culture,"['brand', 'culture', 'cultural', 'socialise', 'unite']","['cultural alignment', 'align culturally', 'culturally aligned', 'company cultural']","[('\xa0', 56), ('cultural', 16), ('company', 16), ('customer', 11), ('alignment', 8), ('align', 8), ('need', 8), ('work', 8), ('big', 7), ('digital', 7)]"
https://futurice.com/blog/easy-like-sunday-morning,"['personalisation', 'airbnb', 'profile', 'registration', 'consumer']","['hotels personalize', 'personalize customer', 'digital hospitality', 'revolutionise customer']","[('\xa0', 94), ('hotel', 19), ('need', 12), ('convenience', 11), ('digital', 10), ('thing', 10), ('guest', 9), ('\n', 8), ('main', 7), ('way', 7)]"
https://futurice.com/blog/how-to-build-your-companys-digital-confidence,"['innovation', 'competitor', 'cdo', 'digital', 'client']","['digital capabilities', 'succeed digital', 'successful digital', 'digital innovations']","[('\xa0', 60), ('digital', 23), ('service', 13), ('organization', 13), ('customer', 13), ('work', 12), ('process', 11), ('business', 11), ('change', 9), ('company', 8)]"
https://futurice.com/blog/the-pros-and-cons-of-crowdsourcing-as-a-road-to-innovation,"['crowdsource', 'source', 'innovation', 'business', 'twitter']","['crowdsourcing innovation', 'crowdsourcing sourcing', 'crowdsourcing twitter', 'cons crowdsourcing']","[('crowdsourcing', 18), ('company', 11), ('innovation', 9), ('business', 6), ('new', 6), ('crowd', 6), ('problem', 6), ('service', 5), ('customer', 4), ('address', 4)]"
https://futurice.com/blog/tools-for-data-driven-design-of-digital-services,"['tool', 'analytic', 'usability', 'prototype', 'streamline']","['data tools', 'tools data', 'analysis tools', 'tracking tools']","[('tool', 50), ('design', 34), ('user', 31), ('designer', 25), ('service', 24), ('web', 14), ('solution', 14), ('data', 13), ('screen', 13), ('recording', 13)]"
https://futurice.com/blog/size-matters-autonomous-small-teams-get-more-things-done,"['agile', 'organisation', 'scrum', 'enterprise', 'small']","['agile team', 'small teams', 'surrounding agile', 'team size']","[('team', 38), ('service', 33), ('autonomous', 15), ('people', 14), ('organisation', 11), ('size', 8), ('use', 8), ('small', 7), ('group', 7), ('resolve', 7)]"
https://futurice.com/blog/data-magic-for-better-customer-experiences-and-business,"['datum', 'design', 'drive', 'survey', 'digital']","['designers data', 'data driven', 'driven design', 'data design']","[('\xa0', 38), ('design', 31), ('datum', 21), ('data', 17), ('drive', 13), ('user', 12), ('designer', 11), ('service', 11), ('tool', 11), ('digital', 9)]"
https://futurice.com/blog/how-to-write-a-thesis,"['thesis', 'write', 'motivation', 'frustration', 'despair']","['writing thesis', 'thesis writing', 'write thesis', 'thesis anxiety']","[('thesis', 48), ('research', 28), ('question', 24), ('result', 20), ('\xa0', 20), ('write', 16), ('work', 15), ('section', 15), ('piece', 14), ('literature', 12)]"
https://futurice.com/blog/futurice-retail-trends-infographic,"['trend', 'retail', 'trend', 'futurice', 'consumer']","['retail trends', 'futurice retail', 'trends infographic', 'retail sector']","[('retail', 6), ('trend', 6), ('2020', 5), ('trends', 4), ('infographic', 4), ('share', 4), ('help', 3), ('report', 3), ('futurice', 2), ('couple', 2)]"
https://futurice.com/blog/futuwear-architecture-and-sensors,"['futuwear', 'sensorhttps', 'sensor', 'technology', 'socketio']","['sensors futuwear', 'futuwear architecture', 'prototype futuwear', 'futuwear core']","[('futuwear', 13), ('sensor', 13), ('team', 9), ('clothing', 8), ('datum', 8), ('web', 7), ('server', 6), ('rubber', 6), ('cord', 6), ('architecture', 5)]"
https://futurice.com/blog/cms-done-right-vol-3,"['cms', 'template', 'aw', 'metalsmith', 'prismic']","['server prismic', 'services prismic', 'web service', 'customized web']","[('use', 12), ('content', 11), ('build', 10), ('prismic.io', 9), ('web', 8), ('service', 8), ('metalsmith', 8), ('need', 7), ('site', 7), ('prismic', 7)]"
https://futurice.com/blog/futurice-retail-trends-preview-and-more,"['consumer', 'consumer', 'retail', 'trendsbreakfast', 'futurice']","['consumers futurice', 'futurice retail', 'retail trends', 'rethink consumer']","[('consumer', 6), ('futurice', 5), ('retail', 5), ('change', 5), ('trend', 5), ('future', 5), ('behaviour', 3), ('look', 3), ('build', 3), ('new', 3)]"
https://futurice.com/blog/push-notification-service,"['proxy', 'notification', 'apns', 'app', 'iprs']","['push notifications', 'notification platforms', 'push notification', 'apps push']","[('notification', 14), ('service', 14), ('sns', 13), ('push', 12), ('platform', 12), ('mobile', 11), ('app', 11), ('device', 6), ('need', 6), ('implement', 5)]"
https://futurice.com/blog/authentication-databases-and-services,"['authentication', 'auth0', 'onelogin', 'saas', 'database']","['authentication management', 'authentication databases', 'choosing authentication', 'authentication use']","[('authentication', 22), ('user', 17), ('auth0', 16), ('stormpath', 15), ('implement', 14), ('openid', 13), ('service', 12), ('sign', 11), ('support', 11), ('google', 10)]"
https://futurice.com/blog/data-structures-for-fast-autocomplete,"['autocomplete', 'autocompleter', 'completion', 'search', 'vocabulary']","['fast autocomplete', 'autocomplete algorithm', 'word autocomplete', 'autocomplete describes']","[('prefix', 38), ('word', 36), ('vocabulary', 20), ('search', 20), ('tree', 17), ('node', 13), ('structure', 10), ('autocomplete', 10), ('completion', 10), ('letter', 9)]"
https://futurice.com/blog/i-hate-the-word-idea,"['idea', 'idea', 'think', 'achieve', 'mathia']","['merely idea', 'idea ideas', 'ideas make', 'idea feel']","[('idea', 25), ('problem', 8), ('change', 5), ('customer', 5), ('small', 5), ('thing', 5), (' ', 4), ('let', 4), ('new', 4), ('newscamp', 3)]"
https://futurice.com/blog/5-important-things-kids-learn-from-coding-other-than-coding,"['programming', 'teach', 'student', 'exercise', 'scratch']","['programming kids', 'teaching programming', 'exercises teachers', 'learn programming']","[('teacher', 12), ('learn', 10), ('programming', 10), ('school', 8), ('teach', 7), ('exercise', 7), ('kid', 6), ('help', 5), ('\xa0', 5), ('start', 5)]"
https://futurice.com/blog/operationsnowflake-to-go-where-no-office-has-gone-before,"['operationsnowflake', 'office', 'office', 'operationsunshine', 'map_europe_spiral_2016_s1800x0_q80_noupscale']","['operationsnowflake office', 'outdoors operationsnowflake', 'office week', 'office environment']","[('work', 8), ('office', 7), ('week', 7), ('operationsnowflake', 5), ('levi', 5), ('site', 4), ('pop', 4), ('futuhiking', 4), ('idea', 3), ('futuriceans', 3)]"
https://futurice.com/blog/are-you-critical-enough-to-be-creative,"['innovation', 'innovativeness', 'ideation', 'develop', 'improve']","['innovation criticism', 'innovation verganti', 'innovation theory', 'innovation carefully']","[('\xa0', 28), ('verganti', 23), ('idea', 22), ('design', 14), ('process', 13), ('criticism', 12), ('innovation', 10), ('circle', 10), ('creative', 9), ('people', 9)]"
https://futurice.com/blog/a-saner-windows-command-line-part-1,"['powershell', 'cmd', 'gui', 'command', 'exe']","['windows command', 'cmd exe', 'powershell experience', 'mature gui']","[('windows', 15), ('chocolatey', 14), ('package', 13), ('powershell', 10), ('packagemanagement', 9), ('experience', 8), ('line', 7), ('let', 7), ('10', 7), ('syntax', 7)]"
https://futurice.com/blog/futurices-interview-process,"['futurice', 'applicant', 'interview', 'competence', 'consultancy']","['futurice interview', 'futurice engineering', 'futurice company', 'futurice employees']","[('futurice', 10), ('interview', 8), ('good', 8), ('people', 6), ('look', 5), ('future', 5), ('case', 5), ('discuss', 5), ('work', 5), ('culture', 4)]"
https://futurice.com/blog/visual-design-basics,"['visually', 'design', 'craft', 'creative', 'powerpoint']","['visual design', 'forming visual', 'visualize idea', 'techniques visual']","[('design', 20), ('visual', 16), ('colour', 14), ('element', 12), ('basic', 11), ('create', 10), ('hierarchy', 9), ('shape', 8), (' ', 7), ('use', 7)]"
https://futurice.com/blog/you-need-a-brand-more-than-it-needs-you,"['brand', 'brand', 'marketing', 'contentbrande', 'service']","['brand marketing', 'branding marketing', 'enabling brand', 'brand needs']","[('service', 18), ('brand', 12), ('marketing', 10), ('design', 10), ('new', 9), ('plan', 9), ('great', 8), ('business', 8), ('people', 6), ('time', 6)]"
https://futurice.com/blog/year-2015-in-company-sponsored-open-source,"['sponsorship', 'sponsor', 'sponsor', 'fund', 'developer']","['employees sponsorship', 'paid sponsorship', 'sponsorship money', 'source sponsorship']","[('employee', 13), ('project', 13), ('work', 12), ('program', 11), ('open', 10), ('engagement', 10), ('source', 9), ('map', 8), ('2015', 7), ('sponsorship', 7)]"
https://futurice.com/blog/design-at-futurice,"['futurice', 'innovator', 'confidence', 'ambitious', 'maturity']","['futurice business', 'feel futurice', 'business futurice', 'futurice designers']","[('\xa0', 139), ('futurice', 28), ('work', 18), ('digital', 11), ('company', 10), ('client', 10), ('business', 8), ('good', 8), ('service', 7), ('people', 7)]"
https://futurice.com/blog/chilicorn-code-club,"['programming', 'student', 'mentor', 'teach', 'task']","['students programming', 'children programming', 'mentor code', 'taught programming']","[('exercise', 21), ('\xa0', 19), ('code', 17), ('programming', 15), ('session', 14), ('student', 14), ('club', 10), ('school', 10), ('material', 8), ('start', 6)]"
https://futurice.com/blog/sex-shopping-and-online-forms,"['_', 'gender', 'gender', 'form', 'register', 'passport']","['form gender', 'gender titles', 'titles gender', 'sex information']","[('gender', 26), ('form', 19), ('title', 17), ('option', 14), ('sex', 13), ('ask', 12), ('offer', 11), ('need', 9), ('\xa0', 9), ('information', 9)]"
https://futurice.com/blog/photoshop-productivity-hack-paste-and-match-style-alternative,"['paste', 'paste', 'styling', 'photoshop', 'text']","['paste style', 'styling copy', 'photoshop paste', 'paste text']","[('text', 20), ('paste', 13), ('\xa0', 9), ('style', 8), ('photoshop', 6), ('hack', 5), ('copy', 5), ('font', 5), ('drop', 5), ('match', 4)]"
https://futurice.com/blog/api-services-mvc,"['mvc', 'api', 'service', 'framework', 'model']","['services mvc', 'mvc architecture', 'developed mvc', 'applications mvc']","[('mvc', 19), ('\xa0', 18), ('application', 15), ('model', 14), ('pattern', 11), ('backend', 11), ('case', 10), ('framework', 10), ('database', 10), ('api', 9)]"
https://futurice.com/blog/10-steps-to-a-kickass-hackathon,"['hackathon', 'hackathon', 'idea', 'organize', 'hackathon_s1800x0_q80_noupscale']","['hackathon organising', 'organizing hackathon', 'hackathon complicated', 'hackathon suggestions']","[('\xa0', 17), ('hackathon', 16), ('people', 12), ('organize', 8), ('participate', 5), ('find', 4), ('important', 4), ('think', 4), ('new', 4), ('idea', 4)]"
https://futurice.com/blog/virtualreality-and-nextgenexperiences,"['holodeck', 'vr', 'screen', 'trek', 'technological']","['trek holodeck', 'vr technologically', 'monitors holodeck', 'holodeck amazing']","[('reality', 27), ('experience', 24), ('virtual', 23), ('technology', 13), ('way', 13), ('\xa0', 13), ('service', 10), ('like', 10), ('create', 9), ('life', 9)]"
https://futurice.com/blog/vjing-with-web-midi-and-rxjs,"['midi', 'midiinput', 'midimessageasobservable', 'webgl', 'apis']","['web midi', 'browser midiaccess', 'midi api', 'api midi']","[('midi', 23), ('example', 16), ('message', 15), ('stream', 14), ('control', 11), ('input', 11), ('tap', 11), ('web', 10), ('knob', 10), ('rxjs', 9)]"
https://futurice.com/blog/understanding-software,"['software', 'programming', 'abstraction', 'complexity', 'bit']","['understanding software', 'understand software', 'software bits', 'software bit']","[('software', 33), ('bit', 15), ('new', 8), ('build', 7), ('abstraction', 7), ('computer', 7), ('diverse', 6), ('domain', 6), ('complex', 5), ('number', 5)]"
https://futurice.com/blog/elm-in-the-real-world,"['elm', 'reactive', 'javascript', 'developer', 'debugger']","['elm javascript', 'elm documentation', 'elm html', 'elm compiler']","[('elm', 43), ('update', 14), ('project', 13), ('state', 13), ('thing', 12), ('language', 11), ('application', 10), ('backend', 10), ('javascript', 9), ('change', 9)]"
https://futurice.com/blog/make-it-move-make-it-bounce,"['animation', 'idea', 'breakthrough', 'reinvent', 'tweak']","['breakthroughs animation', 'animation inspiration', 'design animated', 'animations developing']","[('\xa0', 69), ('animation', 20), ('tool', 17), ('good', 16), ('design', 15), ('look', 10), ('animate', 9), ('principle', 9), ('ui', 8), ('motion', 8)]"
https://futurice.com/blog/trying-out-clojurescript,"['clojurescript', 'clojure', 'cljs', 'holiday', 'programming']","['clojurescript christmas', 'clojurescript easier', 'learning clojurescript', 'development clojurescript']","[('clojurescript', 11), ('time', 7), ('learn', 6), ('build', 6), ('e.g.', 6), ('\n ', 6), ('use', 6), ('try', 5), ('code', 5), ('clojure', 5)]"
https://futurice.com/blog/self-explanatory-code,"['documentation', 'regexp', 'proofread', 'java', 'test']","['code samples', 'explanatory code', 'documentation avoided', 'code sample']","[('code', 23), ('diagram', 9), ('write', 8), ('comment', 8), ('documentation', 7), ('good', 6), ('test', 6), ('self', 5), ('explanatory', 5), ('hard', 5)]"
https://futurice.com/blog/why-hackathon,"['hackathon', 'hackathon', 'organize', 'service', 'neologism']","['organizing hackathon', 'hackathons organized', 'hackathon facilitated', 'hackathons service']","[('hackathon', 16), ('\xa0', 9), ('people', 7), ('service', 6), ('create', 4), ('different', 4), ('need', 3), ('facilitate', 3), ('design', 3), ('tool', 3)]"
https://futurice.com/blog/role-of-service-design-and-user-insights-in-innovation-process,"['innovation', 'innovation', 'service', 'insight', 'sprint']","['insights innovation', 'innovation process', 'innovation learn', 'innovations innovation']","[('service', 9), ('innovation', 9), ('user', 8), ('new', 8), ('\xa0', 7), ('build', 7), ('process', 6), ('idea', 6), ('need', 5), ('customer', 5)]"
https://futurice.com/blog/innovative-culture-at-the-euw-2015,"['innovation', 'industry', 'siemens', 'euw', 'utility']","['utilities industry', 'european utilities', 'lack innovation', 'europe industry']","[('culture', 9), ('big', 9), ('utility', 7), ('euw', 6), ('listen', 6), ('right', 6), ('new', 6), ('industry', 5), ('people', 5), ('innovation', 5)]"
https://futurice.com/blog/analytics-vs-user-research-why-do-you-need-both,"['analytic', 'research', 'insight', 'drive', 'subjective']","['analytics vs', 'argued analytics', 'analytics easier', 'analytics used']","[('datum', 40), ('user', 22), ('analytic', 16), ('design', 16), ('product', 14), ('different', 10), ('use', 9), ('traditional', 8), ('research', 8), ('phase', 8)]"
https://futurice.com/blog/five-steps-to-a-great-application,"['apply', 'application', 'recruit', 'cv', 'tip']","['applications feel', 'job applications', 'applicants feel', 'interview applications']","[('application', 36), ('job', 15), ('tell', 13), ('want', 11), ('person', 11), ('work', 11), ('people', 11), ('find', 10), ('interview', 9), ('company', 9)]"
https://futurice.com/blog/10-things-that-make-your-scrum-master-cry,"['scrum', 'agile', 'motivate', 'reduce', 'design']","['make scrum', 'scrum master', 'benefits agile', 'agile development']","[('team', 11), ('work', 11), ('\n', 10), ('people', 9), ('thing', 8), ('information', 8), ('need', 6), ('problem', 6), ('bad', 5), ('decision', 5)]"
https://futurice.com/blog/create-customer-value,"['iot', 'innovation', 'customer', 'strategic', 'lean']","['lean iot', 'iot products', 'iot work', 'iot driven']","[('value', 17), ('customer', 14), ('problem', 10), ('prove', 8), ('iot', 7), ('business', 7), ('solution', 7), ('functionality', 6), ('start', 6), ('market', 6)]"
https://futurice.com/blog/some-things-never-change,"['helsinki', 'absence', 'leave', 'change', 'futurice']","['futurice helsinki', 'helsinki office', 'center helsinki', 'location helsinki']","[('change', 9), ('design', 7), ('futurice', 6), ('customer', 6), ('thing', 4), ('feel', 4), ('employee', 4), ('take', 3), ('year', 3), ('study', 3)]"
https://futurice.com/blog/time-is-the-fire-in-which-we-burn,"['time', 'clock', 'timestamp', 'timezonesboy', 'bug']","['time handling', 'handling time', 'time meaning', 'definition time']","[('time', 115), ('zone', 33), ('date', 31), ('year', 31), ('calendar', 28), ('\xa0', 25), ('mean', 19), ('second', 17), ('clock', 16), ('day', 16)]"
https://futurice.com/blog/broken-uitableviewcontroller-initializer-in-swift,"['uitableviewcontroller', 'swift', 'uiviewcontroller', 'initializer', 'structwithsideeffect']","['uitableviewcontroller initializer', 'uitableviewcontroller initialization', 'initializer swift', 'uitableviewcontroller calls']","[('\xa0', 6), ('uitableviewcontroller', 5), ('call', 4), ('fix', 3), ('hope', 3), ('bug', 3), ('update', 2), ('late', 2), ('ios', 2), ('9.0', 2)]"
https://futurice.com/blog/quick-and-dirty-or-in-depth-insights,"['insight', 'analyse', 'qualitative', 'research', 'audience']","['customer insights', 'insights feedback', 'insights instead', 'insights conducting']","[('research', 18), ('insight', 11), ('interview', 11), ('group', 11), ('audience', 8), ('people', 8), ('focus', 8), ('need', 7), ('case', 7), ('design', 6)]"
https://futurice.com/blog/futurice-at-polyconf-poznan,"['polyglot', 'workshop', 'language', 'poznań', 'firework']","['polyconf poznań', 'polyglot programmer', 'conference poland', 'programmer conference']","[('talk', 7), ('polyconf', 5), ('\xa0', 5), ('day', 4), ('programming', 4), ('time', 4), ('set', 3), ('polyglot', 3), ('conference', 3), ('poland', 3)]"
https://futurice.com/blog/why-debugging-is-all-about-understanding,"['debugger', 'debug', 'bug', 'brainstorm', 'lean']","['lean debugging', 'debugging lean', 'bugs debugging', 'debugging unnecessary']","[('bug', 43), ('time', 16), ('code', 14), ('assumption', 13), ('search', 12), ('function', 11), ('validate', 10), ('debug', 10), ('understand', 9), ('programmer', 9)]"
https://futurice.com/blog/its-not-just-about-making-things-pretty-business-value-of-design-and-measuring-it,"['designer', 'design', 'brand', 'innovation', 'evaluate']","['design measuring', 'design roi', 'design investment', 'design investments']","[('design', 55), ('business', 21), ('product', 16), ('project', 14), ('strategy', 12), ('object', 12), ('competitive', 12), ('brand', 10), ('target', 10), ('domain', 9)]"
https://futurice.com/blog/futurice-goes-back-to-school,"['designer', 'creativity', 'futurice', 'evening', 'workshop']","['design day', 'friday design', 'futurice designers', 'doing design']","[('\xa0', 91), ('school', 18), ('designer', 13), ('\n', 13), ('design', 11), ('day', 10), ('like', 10), ('concept', 9), ('kid', 9), ('thank', 9)]"
https://futurice.com/blog/scrum-masters-toolbox-sprint-length,"['sprint', 'scrum', 'long', 'commitment', 'constraint']","['length scrum', 'sprint length', 'length sprint', 'longer sprint']","[('sprint', 43), ('story', 19), ('week', 14), ('long', 13), ('activity', 9), ('team', 9), ('po', 8), ('length', 7), ('short', 7), ('b', 7)]"
https://futurice.com/blog/ux-in-b2b-systems-part-2-why-should-b2b-companies-care,"['b2b', 'consumer', 'aesthetic', 'usability', 'technology']","['designing b2b', 'design b2b', 'b2b developed', 'designing consumer']","[('user', 33), ('b2b', 20), ('ux', 19), ('system', 19), ('work', 17), ('feature', 14), ('tool', 13), ('need', 11), ('product', 11), ('design', 9)]"
https://futurice.com/blog/code-school-for-adults,"['webschool', 'code', 'coder', 'school', 'adult']","['code school', 'learn code', 'coding employees', 'start coding']","[('code', 12), ('school', 5), ('want', 5), ('adult', 3), ('decide', 3), ('work', 3), ('learn', 3), ('application', 3), ('good', 3), ('believe', 2)]"
https://futurice.com/blog/teaching-lean-to-the-japanese,"['innovate', 'innovation', 'lean', 'develop', 'seiji']","['japanese innovation', 'approach lean', 'japanese innovations', 'innovation tokyo']","[('japanese', 31), ('\xa0', 24), ('company', 21), ('way', 15), ('japan', 14), ('innovation', 13), ('new', 13), ('people', 11), ('teach', 9), ('finland', 9)]"
https://futurice.com/blog/the-t-shirt-test,"['shirt', 'proudness', 'motivator', 'brand', 'test']","['brand proudness', 'test shirt', 'shirt test', 'proud brand']","[('t', 5), ('shirt', 5), ('test', 5), ('company', 5), ('jurgen', 5), ('brand', 5), ('hoodie', 5), ('proud', 4), ('wear', 4), ('thing', 4)]"
https://futurice.com/blog/best-practices-mobile,"['developer', 'app', 'practice', 'development', 'flowdock']","['practices android', 'mobile development', 'development practices', 'share practices']","[('practice', 8), ('good', 7), ('developer', 6), ('share', 4), ('community', 4), ('development', 3), ('work', 3), ('company', 3), ('open', 3), ('issue', 3)]"
https://futurice.com/blog/beer-and-tech-at-futurice-berlin,"['berlinbeertech', 'berlin', 'beer', 'tech', 'futurice']","['berlin futurice', 'futurice berlin', 'beer tech', 'channels berlinbeertech']","[('\xa0', 7), ('beer', 4), ('futurice', 4), ('berlin', 4), ('tech', 3), ('talk', 3), ('design', 2), ('service', 2), ('enjoy', 2), ('like', 1)]"
https://futurice.com/blog/cms-done-right-vol-2,"['cms', 'prismic', 'contentful', 'saas', 'documenting']","['content management', 'manage content', 'saas content', 'site prismic']","[('document', 30), ('content', 26), ('prismic.io', 15), ('tag', 13), ('set', 9), ('type', 9), ('site', 7), ('create', 7), ('\xa0', 7), ('api', 6)]"
https://futurice.com/blog/cms-done-right-vol-1,"['cms', 'monolithic', 'frontend', 'contentful', 'scalability']","['cms architecture', 'implementing cms', 'traditional cms', 'content cms']","[('content', 15), ('presentation', 12), ('cms', 11), ('drupal', 11), ('layer', 11), ('management', 9), ('service', 9), ('solution', 8), ('like', 7), ('separate', 6)]"
https://futurice.com/blog/prototyping-is-always-worth-it,"['prototype', 'mvps', 'prototyped', 'development', 'viable']","['product mvp', 'building mvp', 'mvp test', 'build mvp']","[('product', 27), ('\xa0', 21), ('mvp', 20), ('test', 10), ('service', 9), ('user', 9), ('prototype', 7), ('customer', 7), ('build', 6), ('business', 6)]"
